id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
31843,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Titan Women Steel Dial Watch,31843.jpg
2778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Ediots Men's Imagination Important Green T-shirt,2778.jpg
9390,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Nike Women Wmns Black Casual Shoes,9390.jpg
50874,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,Prafful Purple & Green Printed Sari,50874.jpg
19615,Women,Apparel,Topwear,Tops,Olive,Summer,2011,Casual,United Colors of Benetton Women Solid Olive Top,19615.jpg
49165,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017,Casual,Deborah Kajal 118,49165.jpg
8242,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011,Sports,Nike Men's Mercurial Victory II Red Shoe,8242.jpg
39212,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoes,39212.jpg
11478,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Polo T-shirt,11478.jpg
14936,Men,Apparel,Bottomwear,Shorts,Khaki,Fall,2011,Casual,Status Quo Men Solid Khaki Shorts,14936.jpg
33728,Women,Accessories,Belts,Belts,Red,Summer,2012,Casual,Pieces Women Multi Coloured Belt,33728.jpg
58225,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,United Colors of Benetton Men White and Pink T-shirt,58225.jpg
56179,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017,Casual,Colorbar Full Cover Creamy Natural Concealer 002,56179.jpg
21817,Men,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Men Midway Brown Wallet,21817.jpg
37972,Women,Footwear,Shoes,Flats,Black,Fall,2012,Casual,Clarks Women Henderson Fun Leather Black Shoes,37972.jpg
4649,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,ADIDAS Men Neo Feather Black Blue Sandal,4649.jpg
56945,Women,Footwear,Shoes,Heels,Bronze,Winter,2012,Casual,HM Women Bronze Heels,56945.jpg
59131,Men,Apparel,Topwear,Jackets,Brown,Summer,2012,Casual,Just Natural Men Brown Jacket,59131.jpg
57897,Women,Accessories,Scarves,Scarves,White,Summer,2012,Casual,Femella Women Black & Grey Scarf,57897.jpg
47239,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,Playboy Men Red Shoes,47239.jpg
17549,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Mark Taylor Men Grey & White Striped Shirt,17549.jpg
28394,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Idee Women Black Sunglasses,28394.jpg
29246,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Men Orlando Blue Jersey,29246.jpg
12807,Women,Apparel,Topwear,Jackets,Pink,Fall,2011,Sports,Nike Women Hood Pink Jackets,12807.jpg
18501,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,Puma Men V.11 Cat  Blue Tshirts,18501.jpg
9156,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Lavender Purple Tops,9156.jpg
43699,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Remanika Women Blue Top,43699.jpg
8084,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Uraha 3 M White Sports Shoes,8084.jpg
26800,Men,Apparel,Topwear,Shirts,Grey,Summer,2013,Formal,Arrow Men Grey Shirt,26800.jpg
29074,Men,Accessories,Bags,Backpacks,Grey,Winter,2016,Casual,Fastrack Men Casual Grey Backpack,29074.jpg
30159,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Wrangler Men Extra Pocket Black Wallet,30159.jpg
50880,Women,Apparel,Saree,Sarees,Black,Summer,2012,Ethnic,Prafful Black & Beige Crepe Sari,50880.jpg
9364,Women,Accessories,Socks,Socks,Blue,Fall,2011,Casual,Puma Women Logo Stud Blue Socks,9364.jpg
18733,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Arrow Woman Ann Black Top,18733.jpg
12209,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Basics Men White T-shirt,12209.jpg
29848,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Basics Men Black Trousers,29848.jpg
15810,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Facit Men Fusion Brie Black Briefs,15810.jpg
57299,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats,57299.jpg
38334,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Mr. Men Little Miss Girls White Printed Top,38334.jpg
59303,Men,Apparel,Topwear,Shirts,Blue,Fall,2012,Casual,U.S. Polo Assn. Denim Co. Men Blue Shirt,59303.jpg
21219,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Basics Men Black T-shirt,21219.jpg
53639,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,ADIDAS Men Black Shoes,53639.jpg
1935,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua 22L Blue Bag,1935.jpg
55996,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Colorbar Velvet Matte Berry Fizz Lipstick 25B,55996.jpg
42921,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,French Connection Women Black Wallet,42921.jpg
29410,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Giordano Men Black Dial Watch,29410.jpg
6748,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Air Max Turbulence+ 17 White Orange Shoe,6748.jpg
26458,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Puma Unisex Limnos Navy Blue Casual Shoes,26458.jpg
35873,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Marvel Boys Comics White T-shirt,35873.jpg
19285,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Guess Women Mini Triangle White Dial Watch with Swarovski Elements W65006L1,19285.jpg
9700,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Hush Puppies Men Falcon Brown Formal Shoes,9700.jpg
48427,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt,48427.jpg
18357,Men,Accessories,Socks,Socks,Grey,Fall,2011,Casual,Fila Men Ankel Grey Socks,18357.jpg
54078,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012,Sports,ADIDAS Men Orange F50 Adizero HG Football Shoes,54078.jpg
38750,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,Nike Unisex Grey Classic Turf Backpack,38750.jpg
39682,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Lotto Men White Sports Shoes,39682.jpg
41798,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Remanika Women Printed Pink Dress,41798.jpg
37718,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,John Players Men Polo Navy Blue T-shirt,37718.jpg
59767,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,59767.jpg
45338,Women,Footwear,Shoes,Heels,Grey,Summer,2016,Casual,Cobblerz Women Grey & Peach Sandals,45338.jpg
40478,Men,Footwear,Sandal,Sandals,Black,Fall,2012,Casual,Fila Men Black & Red Picasso Sandals,40478.jpg
38562,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Men Varsity Black Shorts,38562.jpg
10308,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Clarks Men Brown Leather Boat Shoes,10308.jpg
45936,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Maxima Men Sliver Dial Watch,45936.jpg
52981,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Printed Sari,52981.jpg
58487,Men,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Men Brown Wallet,58487.jpg
32864,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Wildcraft Unisex Pink & Grey Backpack,32864.jpg
59555,Women,Accessories,Jewellery,Bangle,Silver,Summer,2015,Casual,Lucera Silver Bangle,59555.jpg
3834,Girls,Footwear,Sandal,Sandals,Pink,Summer,2011,Casual,Crocs Kids Girl's Keeley Bubblegum Fuchsia Kidswear,3834.jpg
18959,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Blue Sweater,18959.jpg
23318,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,W Women Purple Kurta,23318.jpg
55398,Women,Personal Care,Eyes,Mascara,Black,Spring,2017,Casual,Revlon Lash Fantasy Blackest Black Mascara And Primer,55398.jpg
17911,Women,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,Nike Women Sptcas Black Jacket,17911.jpg
9532,Men,Apparel,Topwear,Jackets,Orange,Fall,2011,Sports,Nike Men Summerized Wind Runner Orange Jackets,9532.jpg
48615,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,48615.jpg
25672,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Casual Watch,25672.jpg
56380,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,DKNY Women 100 ml Perfume,56380.jpg
11447,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,United Colors of Benetton Women Light Winter White Sweater,11447.jpg
10595,Women,Free Items,Free Gifts,Free Gifts,Grey,Winter,2016,Casual,Esprit Women Cascade Grey Dial Watch,10595.jpg
57252,Women,Accessories,Bags,Handbags,Blue,Summer,2015,Casual,Murcia Women Blue Handbag,57252.jpg
33717,Women,Apparel,Bottomwear,Leggings,Turquoise Blue,Summer,2012,Casual,Pieces Women Turquoise Blue Leggings,33717.jpg
45797,Women,Footwear,Shoes,Heels,Gold,Summer,2012,Casual,Senorita Women Gold Flats,45797.jpg
36265,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Playsuit,36265.jpg
44645,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Arrow Woman Beige Top,44645.jpg
14135,Women,Accessories,Bags,Handbags,Blue,Fall,2011,Casual,Nike Women Checks Blue Handbags,14135.jpg
20300,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Jealous 21 Women Solid Maroon Sweater,20300.jpg
23585,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Nike Fragrances Men Up or Down Perfume,23585.jpg
27919,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Formal,Scullers For Her Light Brown Trousers,27919.jpg
34532,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Black Shoes,34532.jpg
7235,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Rockport Men's Ragosta Brown Shoe,7235.jpg
46112,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,ADIDAS Men Blue Geometrix Casual Shoes,46112.jpg
49966,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Hanes Men White Premium String Bikini Briefs,49966.jpg
22457,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2011,Casual,Myntra Women Cream Leggings,22457.jpg
48088,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,48088.jpg
28951,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012,Ethnic,BIBA OUTLET Women Fushsia Pink Kurti,28951.jpg
43460,Women,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2017,Casual,SDL by Sweet Dreams Women Grey Melange Jumpsuit,43460.jpg
2747,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Classic Polo Men's White Stripes T-shirt,2747.jpg
30192,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012,Casual,Nike Unisex Hayward Black Backpack,30192.jpg
13310,Women,Apparel,Dress,Dresses,White,Fall,2011,Casual,Gini and Jony Kids Girls Solid White Dresses,13310.jpg
55505,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,Revlon Pink After Glow Super Lustrous Lip Gloss 12,55505.jpg
3695,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Lotto Men's Rio Velcro White Indigo Shoe,3695.jpg
51999,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2017,Casual,Inaya Women Blue Nightdress,51999.jpg
31040,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Arrow Sport Men Striped Navy Blue Shirt,31040.jpg
29883,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Mayhem Women Sunglasses 1018-162,29883.jpg
17582,Unisex,Accessories,Socks,Socks,White,Fall,2011,Sports,ADIDAS Unisex Pack of 3 Crew Socks,17582.jpg
16450,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Locomotive Men Check Brown Shirt,16450.jpg
51397,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual,Myntra Men Blue Check Shorts,51397.jpg
22665,Unisex,Accessories,Bags,Waist Pouch,Green,Winter,2015,Casual,Wildcraft Unisex Gear for Life Green Waist Bag,22665.jpg
7007,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,s.Oliver Men's Godfathers Crown Grey T-shirt,7007.jpg
27317,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual,ADIDAS Women Fresh Escape Perfume,27317.jpg
13122,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Lee Cooper Men Brown Sandals,13122.jpg
43652,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,ONLY Women Pink Dress,43652.jpg
31272,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men Calogne Graphic White T-shirt,31272.jpg
25440,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,Nike Men Elite Green Shoes,25440.jpg
11675,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Lee Men Check Red Shirts,11675.jpg
33525,Women,Footwear,Shoes,Heels,Black,Summer,2016,Casual,Cobblerz Women Black Sandals,33525.jpg
57060,Women,Apparel,Dress,Dresses,Teal,Summer,2012,Casual,Elle Women Teal Dress,57060.jpg
24592,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Little Miss Women Blue Printed T-shirt,24592.jpg
36057,Unisex,Accessories,Bags,Messenger Bag,Beige,Summer,2015,Casual,OTLS Unisex Beige Messenger Bag,36057.jpg
4682,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Lfc Black Red Backpack,4682.jpg
41939,Women,Footwear,Flip Flops,Flip Flops,Beige,Winter,2012,Casual,iPanema Women Beige Flip Flops,41939.jpg
39823,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Red Tape Men Brown Sandals,39823.jpg
52512,Women,Apparel,Loungewear and Nightwear,Bath Robe,Red,Winter,2015,,Red Rose Red Striped Bath Robe,52512.jpg
14307,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,ADIDAS Men Printed White Sweatshirts,14307.jpg
58028,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012,Casual,Rreverie Golden Earrings,58028.jpg
20132,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,Wrangler Women Ribbed Green Top,20132.jpg
37185,Women,Apparel,Topwear,Tops,Lime Green,Summer,2012,Casual,United Colors of Benetton Women Lime Green Top,37185.jpg
5750,Women,Apparel,Topwear,Tops,Red,Summer,2011,Casual,Jealous 21 Women V Neck Sequined Red Top,5750.jpg
16034,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Highlander Men Stripes White Shirt,16034.jpg
19840,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,U.S. Polo Assn. Men Check Brown Shirt,19840.jpg
7463,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2011,Casual,Proline Men Burgundy Printed T-shirt,7463.jpg
46744,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Sports,Nike Women Black Capris,46744.jpg
34364,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Men Blue Fuel Your Desire T-shirt,34364.jpg
18992,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,ADIDAS Originals Men G Skinpil Grey Tshirt,18992.jpg
50621,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Chromozome Men White Briefs,50621.jpg
16808,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Locomotive Men Check Brown Shirt,16808.jpg
12494,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors of Benetton Women Short Grey Tops,12494.jpg
27773,Men,Accessories,Wallets,Wallets,Black,Winter,2015,Casual,Bulchee Men Black Wallets,27773.jpg
13546,Women,Footwear,Shoes,Flats,Gold,Spring,2013,Casual,Carlton London Women Gold Toned Flats,13546.jpg
43236,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Reebok Men Black Varsity Casual Shoes,43236.jpg
2111,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Sunset Lycra Fit Track Pants,2111.jpg
1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag,1794.jpg
33141,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Palm Tree Boys Printed Green T-shirt,33141.jpg
57404,Women,Apparel,Innerwear,Briefs,Blue,Winter,2015,Casual,Amante Women Blue Lace Bikini Briefs PGFL01,57404.jpg
25024,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011,Sports,Nike Men Tempo Navy Blue Shorts,25024.jpg
11211,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Esprit Men Octo Chrono Silver Black Steel Watches,11211.jpg
14763,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts,14763.jpg
20556,Women,Accessories,Bags,Mobile Pouch,Olive,Winter,2015,Casual,Baggit Women Parinacrush Olive Mobile Pouch,20556.jpg
44013,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Police Men Pure Perfume,44013.jpg
25818,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Diva Women Printed Pink Kurta,25818.jpg
36433,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013,Casual,Spinn Men Conniver Black Shoes,36433.jpg
21484,Women,Accessories,Bags,Handbags,Grey,Winter,2015,Casual,Kiara Women Grey Shiny Handbag,21484.jpg
52176,Women,Accessories,Jewellery,Ring,Black,Fall,2012,Casual,Lencia Sterling Silver Ring,52176.jpg
57636,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Lotus Herbals Women Pink Bliss Nail Polish 950,57636.jpg
33373,Women,Accessories,Bags,Clutches,Silver,Summer,2012,Casual,Baggit Women Bingri Club Silver Clutch,33373.jpg
41753,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Doodle Boys Printed Red T-shirt,41753.jpg
25216,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Lino Perros Women Pink Handbag,25216.jpg
11023,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Wrangler Women Black T-shirt,11023.jpg
44221,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Men White Ronaldo Football T-shirt,44221.jpg
53296,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive Men Blue Jeans,53296.jpg
14551,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Vishudh Women Small Flower Print Black Kurtas,14551.jpg
20764,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Carlton London Women Red Casual Heels,20764.jpg
15483,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Women Move Wow Black Tshirts,15483.jpg
52344,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual,Red Rose Women Pink Nightdress,52344.jpg
35084,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012,Formal,Allen Solly Men Navy Blue Tie,35084.jpg
7651,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016,Casual,Wrangler Men's Navy Ankle Length Socks,7651.jpg
46576,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Timex Women Golden Dial Watch,46576.jpg
16206,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Puma Men Hazard Green TShirt,16206.jpg
22033,Women,Apparel,Topwear,Kurtas,Olive,Fall,2011,Ethnic,Vishudh Women Printed Olive Green Kurta,22033.jpg
43838,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Earrings,43838.jpg
28509,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Sports,Nike Men Training Purple T-shirt,28509.jpg
34156,Girls,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Gini and Jony Girls Peach Top,34156.jpg
6783,Men,Apparel,Topwear,Jackets,Blue,Summer,2011,Casual,Timberland Men Cargo Stratham Hood Blue Jacket,6783.jpg
55161,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017,Casual,Lakme True Wear Classics Berry Wine Nail Polish 401,55161.jpg
26493,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men Tyrel White T-shirt,26493.jpg
8619,Men,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,Fastrack Men Beach Purple Sunglasses,8619.jpg
43004,Men,Footwear,Sandal,Sandals,Black,Fall,2012,Casual,Nike Men Black and Green Sandals,43004.jpg
2323,Men,Apparel,Topwear,Tshirts,White,Fall,2009,Casual,Reebok Men Club Stripe White Polo T-shirt,2323.jpg
13774,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Belmonte Men Printed Black Tshirts,13774.jpg
51707,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Van Heusen Men Grey Sunglasses,51707.jpg
7497,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2011,Sports,"Nike Women's EM Tempo 3.5"" Purple Short",7497.jpg
35242,Men,Accessories,Socks,Socks,Black,Summer,2012,Casual,Manchester United Men Black Socks,35242.jpg
47662,Women,Apparel,Topwear,Shirts,Multi,Summer,2012,Casual,Femella Women Multi Coloured Floral Print Shirt,47662.jpg
6545,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Casual,Nike Unisex All Access FU Green Backpack,6545.jpg
18966,Men,Apparel,Topwear,Sweaters,Green,Summer,2011,Casual,United Colors of Benetton Men Printed Green Sweater,18966.jpg
34390,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red Natural Diet T-shirt,34390.jpg
23327,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,W Women Brown Kurta,23327.jpg
17112,Women,Accessories,Bags,Clutches,Grey,Winter,2015,Casual,Lino Perros Women Beaded Grey Clutch,17112.jpg
19088,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011,Ethnic,W Women Floral Print Off White Kurta,19088.jpg
12460,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,Genesis Men Stripes Purple Shirts,12460.jpg
26655,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012,Sports,Puma Women Maya Shimmer Pink Sports Shoes,26655.jpg
27787,Men,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Bulchee Men Brown Wallet,27787.jpg
30730,Girls,Apparel,Bottomwear,Salwar,Purple,Summer,2012,Ethnic,Fabindia Girls Printed Purple Salwar,30730.jpg
1760,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Lotto Men Marcello White T-shirt,1760.jpg
40447,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men Brown Shoes,40447.jpg
24102,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,Playboy Men Casual Black Flip Flops,24102.jpg
45909,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Dial Chronograph Watch,45909.jpg
56522,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Streetwear Satin Smooth Crushed Berry Lipcolor 64,56522.jpg
41595,Men,Apparel,Topwear,Shirts,Brown,Summer,2012,Casual,Basics Men Brown Striped Shirt,41595.jpg
14797,Women,Accessories,Bags,Handbags,Maroon,Summer,2011,Casual,United Colors of Benetton Women Solid Maroon Handbags,14797.jpg
33989,Women,Accessories,Scarves,Scarves,Blue,Summer,2012,Casual,Femella Women Printed Blue Scarf,33989.jpg
53050,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Printed Blue Sari,53050.jpg
37515,Boys,Apparel,Bottomwear,Leggings,Blue,Summer,2012,Casual,Madagascar3 Infant Boys Blue Leggings,37515.jpg
45135,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Women White Dial Watch  LTP-1235SG-7ADF(A360),45135.jpg
4212,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Girl's Yellow Kidswear,4212.jpg
21470,Women,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012,Casual,Roxy Women Bamboo Grey Flip Flops,21470.jpg
52182,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lencia Sterling Silver Earrings,52182.jpg
15645,Men,Apparel,Bottomwear,Shorts,Black,Winter,2014,Sports,Nike Black Dri-fit Cotton     Cricket  Shorts,15645.jpg
10105,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Fastrack Women Analogue Leather Steel Watches,10105.jpg
33387,Women,Accessories,Bags,Clutches,Silver,Summer,2012,Casual,Baggit Women Silver Glamarous Club Purse,33387.jpg
1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,Puma Power Cat Trainer-WR Football,1552.jpg
40675,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Lee Women Navy Blue Printed Top,40675.jpg
32255,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012,Ethnic,Fabindia Women Blue Printed Kurti,32255.jpg
37727,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual,John Players Men Check Yellow Shirt,37727.jpg
20790,Men,Apparel,Topwear,Jackets,Blue,Fall,2011,Casual,Basics Men Blue Washed Jacket,20790.jpg
21642,Women,Apparel,Innerwear,Bra,White,Summer,2018,Casual,Enamor Women Lift White Bra,21642.jpg
59758,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Rocia Women White Flats,59758.jpg
15477,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Motorsport Graphic Black Tshirts,15477.jpg
45307,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,Van Heusen Men Black  Belt,45307.jpg
4020,Unisex,Footwear,Shoes,Casual Shoes,Green,Summer,2011,Casual,ADIDAS Unisex Check Can MW Green White Shoe,4020.jpg
46582,Women,Footwear,Shoes,Heels,Bronze,Summer,2012,Casual,Catwalk Women Bronze Sandals,46582.jpg
51535,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Dial Watch,51535.jpg
17320,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Pepe Jeans Men Casual Sunglasses,17320.jpg
